Sender Identifier: regionB
Poll interval: 100ms
"Start Time:java.util.GregorianCalendar[time=1304425788213,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""UTC"",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2011,MONTH=4,WEEK_OF_YEAR=19,WEEK_OF_MONTH=1,DAY_OF_MONTH=3,DAY_OF_YEAR=123,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=1,AM_PM=1,HOUR=0,HOUR_OF_DAY=12,MINUTE=29,SECOND=48,MILLISECOND=213,ZONE_OFFSET=0,DST_OFFSET=0]"
Data format: Time in millis: File content on S3
1304425898154:11 1304425895237
1304425898270:11 1304425895237
1304425898382:11 1304425895237
1304425898498:11 1304425895237
1304425898610:11 1304425895237
1304425898722:11 1304425895237
1304425898894:11 1304425895237
1304425899014:11 1304425895237
1304425899146:11 1304425895237
1304425899262:11 1304425895237
1304425899374:11 1304425895237
1304425899486:11 1304425895237
1304425899598:11 1304425895237
1304425899714:11 1304425895237
1304425899826:11 1304425895237
1304425899938:11 1304425895237
1304425900050:11 1304425895237
1304425900162:11 1304425895237
1304425900278:11 1304425895237
1304425900398:11 1304425895237
1304425900514:11 1304425895237
1304425900626:11 1304425895237
1304425900738:11 1304425895237
1304425900855:11 1304425895237
1304425900967:11 1304425895237
1304425901083:11 1304425895237
1304425901199:11 1304425895237
1304425901311:11 1304425895237
1304425901423:11 1304425895237
1304425901535:11 1304425895237
1304425901647:11 1304425895237
1304425901759:11 1304425895237
1304425901871:11 1304425895237
1304425901983:11 1304425895237
1304425902095:11 1304425895237
1304425902207:11 1304425895237
1304425902323:11 1304425895237
1304425902443:11 1304425895237
1304425902555:11 1304425895237
1304425902667:11 1304425895237
1304425902927:11 1304425895237
1304425903043:11 1304425895237
1304425903155:11 1304425895237
1304425903499:11 1304425895237
1304425903619:11 1304425895237
1304425903731:11 1304425895237
1304425903951:11 1304425895237
1304425904067:11 1304425895237
1304425904179:11 1304425895237
1304425904291:11 1304425895237
1304425904407:11 1304425895237
1304425904523:11 1304425895237
1304425904635:11 1304425895237
1304425904751:11 1304425895237
1304425904863:11 1304425895237
1304425904975:11 1304425895237
1304425905143:11 1304425895237
1304425905259:11 1304425895237
1304425905371:11 1304425895237
1304425905487:11 1304425895237
1304425905603:11 1304425895237
1304425905719:11 1304425895237
1304425905831:11 1304425895237
1304425905943:11 1304425895237
1304425906059:11 1304425895237
1304425906171:11 1304425895237
1304425906287:11 1304425895237
1304425906399:11 1304425895237
1304425906511:12 1304425906096
1304425906631:12 1304425906096
1304425906747:12 1304425906096
1304425906867:12 1304425906096
1304425906983:12 1304425906096
1304425907099:12 1304425906096
1304425907211:12 1304425906096
1304425907327:12 1304425906096
1304425907455:12 1304425906096
1304425907571:12 1304425906096
1304425907687:12 1304425906096
1304425907803:12 1304425906096
1304425907915:12 1304425906096
1304425908027:12 1304425906096
1304425908159:12 1304425906096
1304425908271:12 1304425906096
1304425908391:12 1304425906096
1304425908503:12 1304425906096
1304425908615:12 1304425906096
1304425908731:12 1304425906096
1304425908847:12 1304425906096
1304425908963:12 1304425906096
1304425909079:12 1304425906096
1304425909191:12 1304425906096
1304425909303:12 1304425906096
1304425909423:12 1304425906096
1304425909539:12 1304425906096
1304425909651:12 1304425906096
1304425909767:12 1304425906096
1304425909879:12 1304425906096
1304425909991:12 1304425906096
1304425910103:12 1304425906096
1304425910215:12 1304425906096
1304425910331:12 1304425906096
1304425910459:12 1304425906096
1304425910579:12 1304425906096
1304425910715:12 1304425906096
1304425910827:12 1304425906096
1304425910943:12 1304425906096
1304425911059:12 1304425906096
1304425911175:12 1304425906096
1304425911287:12 1304425906096
1304425911403:12 1304425906096
1304425911515:12 1304425906096
1304425911631:12 1304425906096
1304425912203:12 1304425906096
1304425912315:12 1304425906096
1304425912427:12 1304425906096
1304425912539:12 1304425906096
1304425912651:12 1304425906096
1304425912763:12 1304425906096
1304425912875:12 1304425906096
1304425912987:12 1304425906096
1304425913103:12 1304425906096
1304425913215:12 1304425906096
1304425913331:12 1304425906096
1304425913447:12 1304425906096
1304425913567:12 1304425906096
1304425913683:12 1304425906096
1304425913795:12 1304425906096
1304425914147:12 1304425906096
1304425914263:12 1304425906096
1304425914375:12 1304425906096
1304425914487:12 1304425906096
1304425914599:12 1304425906096
1304425914723:12 1304425906096
1304425914835:12 1304425906096
1304425914951:12 1304425906096
1304425915067:12 1304425906096
1304425915183:12 1304425906096
1304425915299:12 1304425906096
1304425915415:12 1304425906096
1304425915527:12 1304425906096
1304425915763:12 1304425906096
1304425915875:12 1304425906096
1304425915991:12 1304425906096
1304425916103:12 1304425906096
1304425916215:12 1304425906096
1304425916331:12 1304425906096
1304425916443:12 1304425906096
1304425916555:12 1304425906096
1304425916667:12 1304425906096
1304425916779:12 1304425906096
1304425916899:12 1304425906096
1304425917011:12 1304425906096
1304425917123:12 1304425906096
1304425917236:12 1304425906096
1304425917352:13 1304425916992
1304425917536:13 1304425916992
1304425917648:13 1304425916992
1304425917780:13 1304425916992
1304425917900:13 1304425916992
1304425918012:13 1304425916992
1304425918136:13 1304425916992
1304425918252:13 1304425916992
1304425918368:13 1304425916992
1304425918484:13 1304425916992
1304425918596:13 1304425916992
1304425918708:13 1304425916992
1304425918828:13 1304425916992
1304425918940:13 1304425916992
1304425919056:13 1304425916992
1304425919276:13 1304425916992
1304425919388:13 1304425916992
1304425919504:13 1304425916992
1304425919620:13 1304425916992
1304425919732:13 1304425916992
1304425919852:13 1304425916992
1304425919968:13 1304425916992
1304425920084:13 1304425916992
1304425920196:13 1304425916992
1304425920308:13 1304425916992
1304425920460:13 1304425916992
1304425920576:13 1304425916992
1304425920692:13 1304425916992
1304425920812:13 1304425916992
1304425920928:13 1304425916992
1304425921040:13 1304425916992
1304425921172:13 1304425916992
1304425921288:13 1304425916992
1304425921400:13 1304425916992
1304425921512:13 1304425916992
1304425921628:13 1304425916992
1304425921740:13 1304425916992
1304425921856:13 1304425916992
1304425921972:13 1304425916992
1304425922096:13 1304425916992
1304425922216:13 1304425916992
1304425922332:13 1304425916992
1304425922448:13 1304425916992
1304425922560:13 1304425916992
1304425922676:13 1304425916992
1304425922804:13 1304425916992
1304425922924:13 1304425916992
1304425923040:13 1304425916992
1304425923152:13 1304425916992
1304425923264:13 1304425916992
1304425923376:13 1304425916992
1304425923488:13 1304425916992
1304425923604:13 1304425916992
1304425923716:13 1304425916992
1304425923828:13 1304425916992
1304425924252:13 1304425916992
1304425924364:13 1304425916992
1304425924476:13 1304425916992
1304425924588:13 1304425916992
1304425924704:13 1304425916992
1304425925048:13 1304425916992
1304425925160:13 1304425916992
1304425925272:13 1304425916992
1304425925388:13 1304425916992
1304425925504:13 1304425916992
1304425925616:13 1304425916992
1304425925728:13 1304425916992
1304425925844:13 1304425916992
1304425925960:13 1304425916992
1304425926076:13 1304425916992
1304425926192:13 1304425916992
1304425926400:13 1304425916992
1304425926756:13 1304425916992
1304425926880:13 1304425916992
1304425927012:13 1304425916992
1304425927128:13 1304425916992
1304425927244:13 1304425916992
1304425927356:13 1304425916992
1304425927468:13 1304425916992
1304425927584:13 1304425916992
1304425927700:13 1304425916992
1304425927816:13 1304425916992
1304425928012:13 1304425916992
1304425928124:13 1304425916992
1304425928236:14 1304425927841
1304425928356:14 1304425927841
1304425928468:14 1304425927841
1304425928580:14 1304425927841
1304425928696:14 1304425927841
1304425928812:14 1304425927841
1304425928924:14 1304425927841
1304425929044:14 1304425927841
1304425929204:14 1304425927841
1304425929320:14 1304425927841
1304425929436:14 1304425927841
1304425929552:14 1304425927841
1304425929664:14 1304425927841
1304425929776:14 1304425927841
1304425929896:14 1304425927841
1304425930012:14 1304425927841
1304425930132:14 1304425927841
1304425930244:14 1304425927841
1304425930356:14 1304425927841
1304425930472:14 1304425927841
1304425930584:14 1304425927841
1304425930696:14 1304425927841
1304425930808:14 1304425927841
1304425930920:14 1304425927841
1304425931032:14 1304425927841
1304425931144:14 1304425927841
1304425931260:14 1304425927841
1304425931380:14 1304425927841
1304425931496:14 1304425927841
1304425931608:14 1304425927841
1304425931724:14 1304425927841
1304425931840:14 1304425927841
1304425931956:14 1304425927841
1304425932072:14 1304425927841
1304425932184:14 1304425927841
1304425932304:14 1304425927841
1304425932420:14 1304425927841
1304425932532:14 1304425927841
1304425932648:14 1304425927841
1304425932760:14 1304425927841
1304425932876:14 1304425927841
1304425932992:14 1304425927841
1304425933104:14 1304425927841
1304425933216:14 1304425927841
1304425933328:14 1304425927841
1304425933448:14 1304425927841
1304425933577:14 1304425927841
1304425933693:14 1304425927841
1304425933817:14 1304425927841
1304425933929:14 1304425927841
1304425934041:14 1304425927841
1304425934161:14 1304425927841
1304425934277:14 1304425927841
1304425934389:14 1304425927841
1304425934501:14 1304425927841
1304425934617:14 1304425927841
1304425934733:14 1304425927841
1304425935033:14 1304425927841
1304425935149:14 1304425927841
1304425935261:14 1304425927841
1304425935373:14 1304425927841
1304425935489:14 1304425927841
1304425935605:14 1304425927841
1304425935717:14 1304425927841
1304425935833:14 1304425927841
1304425935949:14 1304425927841
1304425936065:14 1304425927841
1304425936177:14 1304425927841
1304425936289:14 1304425927841
1304425936401:14 1304425927841
1304425936513:14 1304425927841
1304425936633:14 1304425927841
1304425936745:14 1304425927841
1304425936857:14 1304425927841
1304425937045:14 1304425927841
1304425937157:14 1304425927841
1304425937273:14 1304425927841
1304425937405:14 1304425927841
1304425937525:14 1304425927841
1304425937637:14 1304425927841
1304425937749:14 1304425927841
1304425937865:14 1304425927841
1304425938007:14 1304425927841
1304425938129:14 1304425927841
1304425938245:14 1304425927841
1304425938357:14 1304425927841
1304425938477:14 1304425927841
1304425938621:14 1304425927841
1304425938737:14 1304425927841
1304425938857:14 1304425927841
1304425938969:14 1304425927841
1304425939093:14 1304425927841
1304425939205:14 1304425927841
1304425939317:14 1304425927841
1304425939441:15 1304425938712
1304425939573:15 1304425938712
1304425939701:15 1304425938712
1304425939817:15 1304425938712
1304425939941:15 1304425938712
1304425940053:15 1304425938712
1304425940169:15 1304425938712
1304425940301:15 1304425938712
1304425940417:15 1304425938712
1304425940533:15 1304425938712
1304425940645:15 1304425938712
1304425940757:15 1304425938712
1304425940873:15 1304425938712
1304425941009:15 1304425938712
1304425941129:15 1304425938712
1304425941245:15 1304425938712
1304425941361:15 1304425938712
1304425941477:15 1304425938712
1304425941669:15 1304425938712
1304425941877:15 1304425938712
1304425941993:15 1304425938712
1304425942109:15 1304425938712
1304425942225:15 1304425938712
1304425942337:15 1304425938712
1304425942457:15 1304425938712
1304425942577:15 1304425938712
1304425942689:15 1304425938712
1304425942809:15 1304425938712
1304425942941:15 1304425938712
1304425943061:15 1304425938712
1304425943177:15 1304425938712
1304425943301:15 1304425938712
1304425943417:15 1304425938712
1304425943541:15 1304425938712
1304425943657:15 1304425938712
1304425943777:15 1304425938712
1304425943893:15 1304425938712
1304425944005:15 1304425938712
1304425944125:15 1304425938712
1304425944237:15 1304425938712
1304425944357:15 1304425938712
1304425944469:15 1304425938712
1304425944585:15 1304425938712
1304425945013:15 1304425938712
1304425945125:15 1304425938712
1304425945241:15 1304425938712
1304425945365:15 1304425938712
1304425945481:15 1304425938712
1304425945597:15 1304425938712
1304425945709:15 1304425938712
1304425945825:15 1304425938712
1304425945945:15 1304425938712
1304425946057:15 1304425938712
1304425946169:15 1304425938712
1304425946285:15 1304425938712
1304425946401:15 1304425938712
1304425946513:15 1304425938712
1304425946629:15 1304425938712
1304425946741:15 1304425938712
1304425946857:15 1304425938712
1304425946969:15 1304425938712
1304425947081:15 1304425938712
1304425947193:15 1304425938712
1304425947309:15 1304425938712
1304425947425:15 1304425938712
1304425947537:15 1304425938712
1304425947649:15 1304425938712
1304425947765:15 1304425938712
1304425947881:15 1304425938712
1304425947993:15 1304425938712
1304425948109:15 1304425938712
1304425948221:15 1304425938712
1304425948333:15 1304425938712
1304425948445:15 1304425938712
1304425948565:15 1304425938712
1304425948677:15 1304425938712
1304425948793:15 1304425938712
1304425948985:15 1304425938712
1304425949105:15 1304425938712
1304425949225:15 1304425938712
1304425949341:15 1304425938712
1304425949457:15 1304425938712
1304425949573:15 1304425938712
1304425950281:16 1304425949921
1304425950405:16 1304425949921
1304425950525:16 1304425949921
1304425950641:16 1304425949921
1304425950757:16 1304425949921
1304425950869:16 1304425949921
1304425951046:16 1304425949921
1304425951162:16 1304425949921
1304425951282:16 1304425949921
1304425951402:16 1304425949921
1304425951518:16 1304425949921
1304425951634:16 1304425949921
1304425951746:16 1304425949921
1304425951862:16 1304425949921
1304425951978:16 1304425949921
1304425952098:16 1304425949921
1304425952210:16 1304425949921
1304425952322:16 1304425949921
1304425952458:16 1304425949921
1304425952578:16 1304425949921
1304425952690:16 1304425949921
1304425952810:16 1304425949921
1304425952922:16 1304425949921
1304425953038:16 1304425949921
1304425953150:16 1304425949921
1304425953262:16 1304425949921
1304425953390:16 1304425949921
1304425953502:16 1304425949921
1304425953614:16 1304425949921
1304425953730:16 1304425949921
1304425953846:16 1304425949921
1304425953978:16 1304425949921
1304425954094:16 1304425949921
1304425954210:16 1304425949921
1304425954322:16 1304425949921
1304425954434:16 1304425949921
1304425954554:16 1304425949921
1304425954666:16 1304425949921
1304425954778:16 1304425949921
1304425954894:16 1304425949921
1304425955010:16 1304425949921
1304425955122:16 1304425949921
1304425955246:16 1304425949921
1304425955362:16 1304425949921
1304425955486:16 1304425949921
1304425955598:16 1304425949921
1304425955710:16 1304425949921
1304425955826:16 1304425949921
1304425955938:16 1304425949921
1304425956050:16 1304425949921
1304425956170:16 1304425949921
1304425956302:16 1304425949921
1304425956414:16 1304425949921
1304425956530:16 1304425949921
1304425956646:16 1304425949921
1304425956778:16 1304425949921
1304425956894:16 1304425949921
1304425957010:16 1304425949921
1304425957130:16 1304425949921
1304425957258:16 1304425949921
1304425957374:16 1304425949921
1304425957486:16 1304425949921
1304425957598:16 1304425949921
1304425957822:16 1304425949921
1304425957938:16 1304425949921
1304425958050:16 1304425949921
1304425958166:16 1304425949921
1304425958282:16 1304425949921
1304425958394:16 1304425949921
1304425958510:16 1304425949921
1304425958626:16 1304425949921
1304425958738:16 1304425949921
1304425958850:16 1304425949921
1304425958970:16 1304425949921
1304425959090:16 1304425949921
1304425959202:16 1304425949921
1304425959314:16 1304425949921
1304425959434:16 1304425949921
1304425959546:16 1304425949921
1304425959658:16 1304425949921
1304425959770:16 1304425949921
1304425959882:16 1304425949921
1304425959998:16 1304425949921
1304425960110:16 1304425949921
1304425960226:16 1304425949921
1304425960338:16 1304425949921
1304425960450:16 1304425949921
1304425960566:16 1304425949921
1304425960682:16 1304425949921
1304425960802:16 1304425949921
1304425960914:16 1304425949921
1304425961030:16 1304425949921
1304425961146:17 1304425960774
1304425961266:17 1304425960774
1304425961378:17 1304425960774
1304425961494:17 1304425960774
1304425961618:17 1304425960774
1304425961826:17 1304425960774
1304425961938:17 1304425960774
1304425962054:17 1304425960774
1304425962174:17 1304425960774
1304425962286:17 1304425960774
1304425962410:17 1304425960774
1304425962534:17 1304425960774
1304425962654:17 1304425960774
1304425962770:17 1304425960774
1304425962882:17 1304425960774
1304425962998:17 1304425960774
1304425963126:17 1304425960774
1304425963238:17 1304425960774
1304425963350:17 1304425960774
1304425963462:17 1304425960774
1304425963574:17 1304425960774
1304425963690:17 1304425960774
1304425963806:17 1304425960774
1304425963926:17 1304425960774
1304425964058:17 1304425960774
1304425964170:17 1304425960774
1304425964286:17 1304425960774
1304425964498:17 1304425960774
1304425964610:17 1304425960774
1304425964722:17 1304425960774
1304425964838:17 1304425960774
1304425964958:17 1304425960774
1304425965070:17 1304425960774
1304425965186:17 1304425960774
1304425965302:17 1304425960774
1304425965418:17 1304425960774
1304425965534:17 1304425960774
1304425965650:17 1304425960774
1304425965762:17 1304425960774
1304425966230:17 1304425960774
1304425966354:17 1304425960774
1304425966470:17 1304425960774
1304425966582:17 1304425960774
1304425966698:17 1304425960774
1304425966810:17 1304425960774
1304425966922:17 1304425960774
1304425967050:17 1304425960774
1304425967162:17 1304425960774
1304425967278:17 1304425960774
1304425967398:17 1304425960774
1304425967511:17 1304425960774
1304425967631:17 1304425960774
1304425967747:17 1304425960774
1304425967871:17 1304425960774
1304425967983:17 1304425960774
1304425968095:17 1304425960774
1304425968211:17 1304425960774
1304425968327:17 1304425960774
1304425968447:17 1304425960774
1304425968571:17 1304425960774
1304425968683:17 1304425960774
1304425968799:17 1304425960774
